pokedex_id,move_name,level
0069,Acid,23
0069,Knock Off,27
0069,Sweet Scent,29
0069,Gastro Acid,35
0069,Razor Leaf,39
0069,Poison Jab,41
0069,Slam,47
0069,Power Whip,52
0070,Growth,1
0070,Vine Whip,1
0070,Wrap,1
0070,Sleep Powder,13
0070,Poison Powder,15
0070,Stun Spore,17
0070,Acid,24
0070,Knock Off,29
0070,Sweet Scent,32
0070,Gastro Acid,39
0070,Razor Leaf,44
0070,Poison Jab,47
0070,Slam,54
0070,Power Whip,58
0071,Razor Leaf,1
0071,Sleep Powder,1
0071,Sweet Scent,1
0071,Vine Whip,1
0071,Leaf Blade,44
0072,Poison Sting,1
0072,Water Gun,1
0072,Acid,4
0072,Wrap,8
0072,Supersonic,12
0072,Water Pulse,16
0072,Screech,20
0072,Bubble Beam,24
0072,Hex,28
0072,Acid Armor,32
0072,Poison Jab,36
0072,Surf,40
0072,Sludge Wave,44
0072,Hydro Pump,48
0073,Acid,1
0073,Poison Sting,1
0073,Reflect Type,1
0073,Water Gun,1
0073,Wrap,1
0073,Supersonic,12
0073,Water Pulse,16
0073,Screech,20
0073,Bubble Beam,24
0073,Hex,28
0073,Acid Armor,34
0073,Poison Jab,40
0073,Surf,46
0073,Sludge Wave,52
0073,Hydro Pump,58
0074,Defense Curl,1
0074,Tackle,1
0074,Rock Polish,6
0074,Rollout,10
0074,Bulldoze,12
0074,Rock Throw,16
0074,Smack Down,18
0074,Self-Destruct,24
0074,Stealth Rock,28
0074,Rock Blast,30
0074,Earthquake,34
0074,Explosion,36
0074,Double-Edge,40
0074,Stone Edge,42
0074,Defense Curl,1
0074,Tackle,1
0074,Rock Polish,6
0074,Rollout,10
0074,Bulldoze,12
0074,Rock Throw,16
0074,Smack Down,18
0074,Self-Destruct,24
0074,Stealth Rock,28
0074,Rock Blast,30
0074,Earthquake,34
0074,Explosion,36
0074,Double-Edge,40
0074,Stone Edge,42
0075,Defense Curl,1
0075,Rock Polish,1
0075,Tackle,1
0075,Rollout,10
0075,Bulldoze,12
0075,Rock Throw,16
0075,Smack Down,18
0075,Self-Destruct,24
0075,Stealth Rock,30
0075,Rock Blast,34
0075,Earthquake,40
0075,Explosion,44
0075,Double-Edge,50
0075,Stone Edge,54
0075,Defense Curl,1
0075,Rock Polish,1
0075,Tackle,1
0075,Rollout,10
0075,Bulldoze,12
0075,Rock Throw,16
0075,Smack Down,18
0075,Self-Destruct,24
0075,Stealth Rock,30
0075,Rock Blast,34
0075,Earthquake,40
0075,Explosion,44
0075,Double-Edge,50
0075,Stone Edge,54
0076,Defense Curl,1
0076,Heavy Slam,1
0076,Rock Polish,1
0076,Tackle,1
0076,Rock Throw,16
0076,Smack Down,18
0076,Bulldoze,22
0076,Self-Destruct,24
0076,Stealth Rock,30
0076,Rock Blast,34
0076,Earthquake,40
0076,Explosion,44
0076,Double-Edge,50
0076,Stone Edge,54
0076,Defense Curl,1
0076,Heavy Slam,1
0076,Rock Polish,1
0076,Tackle,1
0076,Rock Throw,16
0076,Smack Down,18
0076,Bulldoze,22
0076,Self-Destruct,24
0076,Stealth Rock,30
0076,Rock Blast,34
0076,Earthquake,40
0076,Explosion,44
0076,Double-Edge,50
0076,Stone Edge,54
0077,Growl,1
0077,Tackle,1
0077,Tail Whip,5
0077,Ember,10
0077,Flame Charge,15
0077,Agility,20
0077,Flame Wheel,25
0077,Stomp,30
0077,Fire Spin,35
0077,Take Down,41
0077,Inferno,45
0077,Fire Blast,50
0077,Flare Blitz,55
0077,Growl,1
0077,Tackle,1
0077,Tail Whip,5
0077,Ember,10
0077,Flame Charge,15
0077,Agility,20
0077,Flame Wheel,25
0077,Stomp,30
0077,Fire Spin,35
0077,Take Down,41
0077,Inferno,45
0077,Fire Blast,50
0077,Flare Blitz,55
0078,Ember,1
0078,Growl,1
0078,Megahorn,1
0078,Poison Jab,1
0078,Quick Attack,1
0078,Smart Strike,1
0078,Tackle,1
0078,Tail Whip,1
0078,Flame Charge,15
0078,Agility,20
0078,Flame Wheel,25
0078,Stomp,30
0078,Fire Spin,35
0078,Take Down,43
0078,Inferno,49
0078,Fire Blast,56
0078,Flare Blitz,63
0078,Ember,1
0078,Growl,1
0078,Megahorn,1
0078,Poison Jab,1
0078,Quick Attack,1
0078,Smart Strike,1
0078,Tackle,1
0078,Tail Whip,1
0078,Flame Charge,15
0078,Agility,20
0078,Flame Wheel,25
0078,Stomp,30
0078,Fire Spin,35
0078,Take Down,43
0078,Inferno,49
0078,Fire Blast,56
0078,Flare Blitz,63
0079,Curse,1
0079,Tackle,1
0079,Growl,3
0079,Water Gun,6
0079,Yawn,9
0079,Confusion,12
0079,Disable,15
0079,Water Pulse,18
0079,Headbutt,21
0079,Zen Headbutt,24
0079,Amnesia,27
0079,Surf,30
0079,Slack Off,33
0079,Psychic,36
0079,Psych Up,39
0079,Rain Dance,42
0079,Heal Pulse,45
0079,Curse,1
0079,Tackle,1
0079,Growl,3
0079,Water Gun,6
0079,Yawn,9
0079,Confusion,12
0079,Disable,15
0079,Water Pulse,18
0079,Headbutt,21
0079,Zen Headbutt,24
0079,Amnesia,27
0079,Surf,30
0079,Slack Off,33
0079,Psychic,36
0079,Psych Up,39
0079,Rain Dance,42
0079,Heal Pulse,45
0080,Curse,1
0080,Growl,1
0080,Tackle,1
0080,Water Gun,1
0080,Withdraw,1
0080,Yawn,9
0080,Confusion,12
0080,Disable,15
0080,Water Pulse,18
0080,Headbutt,21
0080,Zen Headbutt,24
0080,Amnesia,27
0080,Surf,30
0080,Slack Off,33
0080,Psychic,36
0080,Psych Up,41
0080,Rain Dance,46
0080,Heal Pulse,51
0080,Curse,1
0080,Growl,1
0080,Tackle,1
0080,Water Gun,1
0080,Withdraw,1
0080,Yawn,9
0080,Confusion,12
0080,Disable,15
0080,Water Pulse,18
0080,Headbutt,21
0080,Zen Headbutt,24
0080,Amnesia,27
0080,Surf,30
0080,Slack Off,33
0080,Psychic,36
0080,Psych Up,41
0080,Rain Dance,46
0080,Heal Pulse,51
0080,Curse,1
0080,Growl,1
0080,Tackle,1
0080,Water Gun,1
0080,Withdraw,1
0080,Yawn,9
0080,Confusion,12
0080,Disable,15
0080,Water Pulse,18
0080,Headbutt,21
0080,Zen Headbutt,24
0080,Amnesia,27
0080,Surf,30
0080,Slack Off,33
0080,Psychic,36
0080,Psych Up,41
0080,Rain Dance,46
0080,Heal Pulse,51
0081,Tackle,1
0081,Thunder Shock,1
0081,Supersonic,4
0081,Thunder Wave,8
0081,Electro Ball,12
0081,Gyro Ball,16
0081,Spark,20
0081,Screech,24
0081,Magnet Rise,28
0081,Flash Cannon,32
0081,Discharge,36
0081,Metal Sound,40
0081,Light Screen,44
0081,Lock-On,48
0081,Zap Cannon,52
0082,Electric Terrain,1
0082,Supersonic,1
0082,Tackle,1
0082,Thunder Shock,1
0082,Thunder Wave,1
0082,Electro Ball,12
0082,Gyro Ball,16
0082,Spark,20
0082,Screech,24
0082,Magnet Rise,28
0082,Flash Cannon,34
0082,Discharge,40
0082,Metal Sound,46
0082,Light Screen,52
0082,Lock-On,58
0082,Zap Cannon,64
0083,Peck,1
0083,Sand Attack,1
0083,Leer,5
0083,Fury Cutter,10
0083,Cut,15
0083,Aerial Ace,20
0083,Air Cutter,25
0083,Knock Off,30
0083,False Swipe,35
0083,Slash,40
0083,Swords Dance,45
0083,Air Slash,50
0083,Leaf Blade,55
0083,Agility,60
0083,Brave Bird,65
0083,Peck,1
0083,Sand Attack,1
0083,Leer,5
0083,Fury Cutter,10
0083,Cut,15
0083,Aerial Ace,20
0083,Air Cutter,25
0083,Knock Off,30
0083,False Swipe,35
0083,Slash,40
0083,Swords Dance,45
0083,Air Slash,50
0083,Leaf Blade,55
0083,Agility,60
0083,Brave Bird,65
0084,Growl,1
0084,Peck,1
0084,Quick Attack,5
0084,Fury Attack,9
0084,Pluck,14
0084,Double Hit,19
0084,Agility,23
0084,Uproar,27
0084,Acupressure,30
0084,Swords Dance,33
0084,Drill Peck,36
0084,Endeavor,39
0084,Thrash,43
0085,Growl,1
0085,Peck,1
0085,Quick Attack,1
0085,Fury Attack,12
0085,Pluck,15
0085,Double Hit,19
0085,Agility,23
0085,Uproar,26
0085,Acupressure,30
0085,Swords Dance,34
0085,Drill Peck,38
0085,Endeavor,43
0085,Thrash,50
0086,Headbutt,1
0086,Growl,3
0086,Charm,7
0086,Icy Wind,11
0086,Encore,13
0086,Ice Shard,17
0086,Rest,21
0086,Aqua Ring,23
0086,Aurora Beam,27
0086,Aqua Jet,31
0086,Brine,33
0086,Take Down,37
0086,Dive,41
0086,Aqua Tail,43
0086,Ice Beam,47
0086,Safeguard,51
0086,Snowscape,53
0087,Growl,1
0087,Headbutt,1
0087,Icy Wind,1
0087,Encore,13
0087,Ice Shard,17
0087,Rest,21
0087,Aqua Ring,23
0087,Aurora Beam,27
0087,Aqua Jet,31
0087,Brine,33
0087,Take Down,39
0087,Dive,45
0087,Aqua Tail,49
0087,Ice Beam,55
0087,Safeguard,61
0087,Snowscape,65
0088,Poison Gas,1
0088,Pound,1
0088,Harden,4
0088,Mud-Slap,7
0088,Disable,12
0088,Sludge,15
0088,Mud Shot,18
0088,Minimize,21
0088,Toxic,26
0088,Sludge Bomb,29
0088,Sludge Wave,32
0088,Screech,37
0088,Gunk Shot,40
0088,Acid Armor,43
0088,Belch,46
0088,Memento,48
0088,Poison Gas,1
0088,Pound,1
0088,Harden,4
0088,Mud-Slap,7
0088,Disable,12
0088,Sludge,15
0088,Mud Shot,18
0088,Minimize,21
0088,Toxic,26
0088,Sludge Bomb,29
0088,Sludge Wave,32
0088,Screech,37
0088,Gunk Shot,40
0088,Acid Armor,43
0088,Belch,46
0088,Memento,48
0089,Harden,1
0089,Mud-Slap,1
0089,Poison Gas,1
0089,Pound,1
0089,Disable,12
0089,Sludge,15
0089,Mud Shot,18
0089,Minimize,21
0089,Toxic,26
0089,Sludge Bomb,29
0089,Sludge Wave,32
0089,Screech,37
0089,Gunk Shot,40
0089,Acid Armor,46
0089,Belch,52
0089,Memento,57
0089,Harden,1
0089,Mud-Slap,1
0089,Poison Gas,1
0089,Pound,1
0089,Disable,12
0089,Sludge,15
0089,Mud Shot,18
0089,Minimize,21
0089,Toxic,26
0089,Sludge Bomb,29
0089,Sludge Wave,32
0089,Screech,37
0089,Gunk Shot,40
0089,Acid Armor,46
0089,Belch,52
0089,Memento,57
0090,Tackle,1
0090,Water Gun,1
0090,Withdraw,4
0090,Ice Shard,8
0090,Leer,12
0090,Whirlpool,16
0090,Supersonic,20
0090,Aurora Beam,24
0090,Protect,28
0090,Razor Shell,32
0090,Iron Defense,36
0090,Ice Beam,40
0090,Shell Smash,44
0090,Hydro Pump,48
0091,Aurora Beam,1
0091,Hydro Pump,1
0091,Ice Beam,1
0091,Ice Shard,1
0091,Icicle Crash,1
0091,Iron Defense,1
0091,Leer,1
0091,Protect,1
0091,Shell Smash,1
0091,Spikes,1
0091,Supersonic,1
0091,Tackle,1
0091,Toxic Spikes,1
0091,Water Gun,1
0091,Whirlpool,1
0091,Withdraw,1
0091,Razor Shell,5
0092,Confuse Ray,1
0092,Lick,1
0092,Hypnosis,4
0092,Mean Look,8
0092,Payback,12
0092,Spite,16
0092,Curse,20
0092,Hex,24
0092,Night Shade,28
0092,Sucker Punch,32
0092,Dark Pulse,36
0092,Shadow Ball,40
0092,Destiny Bond,44
0092,Dream Eater,48
0093,Confuse Ray,1
0093,Hypnosis,1
0093,Lick,1
0093,Mean Look,1
0093,Payback,12
0093,Spite,16
0093,Curse,20
0093,Hex,24
0093,Night Shade,30
0093,Sucker Punch,36
0093,Dark Pulse,42
0093,Shadow Ball,48
0093,Destiny Bond,54
0093,Dream Eater,60
0094,Confuse Ray,1
0094,Hypnosis,1
0094,Lick,1
0094,Mean Look,1
0094,Perish Song,1
0094,Reflect Type,1
0094,Shadow Punch,1
0094,Payback,12
0094,Spite,16
0094,Curse,20
0094,Hex,24
0094,Night Shade,30
0094,Sucker Punch,36
0094,Dark Pulse,42
0094,Shadow Ball,48
0094,Destiny Bond,54
0094,Dream Eater,60
0094,Confuse Ray,1
0094,Hypnosis,1
0094,Lick,1
0094,Mean Look,1
0094,Perish Song,1
0094,Reflect Type,1
0094,Shadow Punch,1
0094,Payback,12
0094,Spite,16
0094,Curse,20
0094,Hex,24
0094,Night Shade,30
0094,Sucker Punch,36
0094,Dark Pulse,42
0094,Shadow Ball,48
0094,Destiny Bond,54
0094,Dream Eater,60
0095,Bind,1
0095,Harden,1
0095,Rock Throw,1
0095,Tackle,1
0095,Smack Down,4
0095,Rock Polish,8
0095,Dragon Breath,12
0095,Curse,16
0095,Rock Slide,20
0095,Screech,24
0095,Sand Tomb,28
0095,Stealth Rock,32
0095,Slam,36
0095,Sandstorm,40
0095,Dig,44
0095,Iron Tail,48
0095,Stone Edge,52
0095,Double-Edge,56
0096,Hypnosis,1
0096,Pound,1
0096,Disable,5
0096,Confusion,9
0096,Headbutt,13
0096,Poison Gas,17
0096,Psybeam,21
0096,Psych Up,25
0096,Zen Headbutt,29
0096,Swagger,33
0096,Psychic,37
0096,Nasty Plot,41
0096,Psyshock,45
0096,Future Sight,49
0097,Confusion,1
0097,Disable,1
0097,Hypnosis,1
0097,Pound,1
0097,Switcheroo,1
0097,Headbutt,13
0097,Poison Gas,17
0097,Psybeam,21
0097,Psych Up,25
0097,Zen Headbutt,32
0097,Swagger,37
0097,Psychic,42
0097,Nasty Plot,47
0097,Psyshock,51
0097,Future Sight,56
0098,Leer,1
0098,Water Gun,1
0098,Harden,4
0098,Metal Claw,8
0098,Mud Shot,12
0098,Protect,16
0098,Bubble Beam,20
0098,Stomp,24
0098,Flail,29
0098,Razor Shell,32
0098,Slam,36
0098,Swords Dance,40
0098,Crabhammer,44
0098,Guillotine,48
0099,Hammer Arm,1
0099,Harden,1
0099,Leer,1
0099,Metal Claw,1
0099,Water Gun,1
0099,Wide Guard,1
0099,Mud Shot,12
0099,Protect,16
0099,Bubble Beam,20
0099,Stomp,24
0099,Flail,31
0099,Razor Shell,36
0099,Slam,42
0099,Swords Dance,48
0099,Crabhammer,54
0099,Guillotine,60
0100,Charge,1
0100,Tackle,1
0100,Thunder Shock,4
0100,Eerie Impulse,6
0100,Spark,9
0100,Rollout,11
0100,Screech,13
0100,Charge Beam,16
0100,Swift,20
0100,Electro Ball,22
0100,Self-Destruct,26
0100,Light Screen,29
0100,Magnet Rise,34
0100,Discharge,37
0100,Explosion,41
0100,Gyro Ball,46
0100,Mirror Coat,50
0100,Charge,1
0100,Tackle,1
0100,Thunder Shock,4
0100,Eerie Impulse,6
0100,Spark,9
0100,Rollout,11
0100,Screech,13
0100,Charge Beam,16
0100,Swift,20
0100,Electro Ball,22
0100,Self-Destruct,26
0100,Light Screen,29
0100,Magnet Rise,34
0100,Discharge,37
0100,Explosion,41
0100,Gyro Ball,46
0100,Mirror Coat,50
0101,Charge,1
0101,Eerie Impulse,1
0101,Magnetic Flux,1
0101,Tackle,1
0101,Thunder Shock,1
0101,Spark,9
0101,Rollout,11
0101,Screech,13
0101,Charge Beam,16
0101,Swift,20
0101,Electro Ball,22
0101,Self-Destruct,26
0101,Light Screen,29
0101,Magnet Rise,36
0101,Discharge,41
0101,Explosion,47
0101,Gyro Ball,54
0101,Mirror Coat,58
0101,Charge,1
0101,Eerie Impulse,1
0101,Magnetic Flux,1
0101,Tackle,1
0101,Thunder Shock,1
0101,Spark,9
0101,Rollout,11
0101,Screech,13
0101,Charge Beam,16
0101,Swift,20
0101,Electro Ball,22
0101,Self-Destruct,26
0101,Light Screen,29
0101,Magnet Rise,36
0101,Discharge,41
0101,Explosion,47
0101,Gyro Ball,54
0101,Mirror Coat,58
0102,Absorb,1
0102,Hypnosis,1
0102,Reflect,5
0102,Leech Seed,10
0102,Mega Drain,15
0102,Confusion,20
0102,Synthesis,25
0102,Bullet Seed,30
0102,Giga Drain,35
0102,Extrasensory,40
0102,Uproar,45
0102,Worry Seed,50
0102,Solar Beam,55
0103,Absorb,1
0103,Bullet Seed,1
0103,Confusion,1
0103,Extrasensory,1
0103,Giga Drain,1
0103,Hypnosis,1
0103,Leaf Storm,1
0103,Leech Seed,1
0103,Mega Drain,1
0103,Psyshock,1
0103,Reflect,1
0103,Seed Bomb,1
0103,Solar Beam,1
0103,Synthesis,1
0103,Uproar,1
0103,Wood Hammer,1
0103,Worry Seed,1
0103,Absorb,1
0103,Bullet Seed,1
0103,Confusion,1
0103,Extrasensory,1
0103,Giga Drain,1
0103,Hypnosis,1
0103,Leaf Storm,1
0103,Leech Seed,1
0103,Mega Drain,1
0103,Psyshock,1
0103,Reflect,1
0103,Seed Bomb,1
0103,Solar Beam,1
0103,Synthesis,1
0103,Uproar,1
0103,Wood Hammer,1
0103,Worry Seed,1
0104,Growl,1
0104,Mud-Slap,1
0104,Tail Whip,4
0104,False Swipe,8
0104,Headbutt,12
0104,Retaliate,16
0104,Fling,20
0104,Stomping Tantrum,24
0104,Bone Rush,29
0104,Focus Energy,32
0104,Endeavor,36
0104,Bonemerang,40
0104,Thrash,44
0104,Double-Edge,48
0105,False Swipe,1
0105,Growl,1
0105,Mud-Slap,1
0105,Tail Whip,1
0105,Headbutt,12
0105,Retaliate,16
0105,Fling,20
0105,Stomping Tantrum,24
0105,Bone Rush,31
0105,Focus Energy,36
0105,Endeavor,42
0105,Bonemerang,48
0105,Thrash,54
0105,Double-Edge,60
0105,False Swipe,1
0105,Growl,1
0105,Mud-Slap,1
0105,Tail Whip,1
0105,Headbutt,12
0105,Retaliate,16
0105,Fling,20
0105,Stomping Tantrum,24
0105,Bone Rush,31
0105,Focus Energy,36
0105,Endeavor,42
0105,Bonemerang,48
0105,Thrash,54
0105,Double-Edge,60
0106,Fake Out,1
0106,Focus Energy,1
0106,Helping Hand,1
0106,Low Sweep,1
0106,Tackle,1
0106,Double Kick,4
0106,Low Kick,8
0106,Endure,12
0106,Sucker Punch,16
0106,Wide Guard,21
0106,Blaze Kick,24
0106,Feint,28
0106,Mega Kick,32
0106,Close Combat,36
0106,Reversal,40
0106,High Jump Kick,44
0106,Axe Kick,50
0107,Fake Out,1
0107,Feint,1
0107,Focus Energy,1
0107,Helping Hand,1
0107,Tackle,1
0107,Mach Punch,4
0107,Vacuum Wave,8
0107,Detect,12
0107,Bullet Punch,16
0107,Quick Guard,21
0107,Fire Punch,24
0107,Ice Punch,24
0107,Thunder Punch,24
0107,Agility,28
0107,Mega Punch,32
0107,Close Combat,36
0107,Counter,40
0107,Focus Punch,44
0108,Defense Curl,1
0108,Lick,1
0108,Rollout,6
0108,Supersonic,12
0108,Wrap,18
0108,Disable,24
0108,Stomp,30
0108,Knock Off,36
0108,Screech,42
0108,Slam,48
0108,Power Whip,54
0108,Belly Drum,60
0109,Poison Gas,1
0109,Tackle,1
0109,Smog,4
0109,Smokescreen,8
0109,Clear Smog,12
0109,Assurance,16
0109,Sludge,20
0109,Haze,24
0109,Self-Destruct,28
0109,Sludge Bomb,32
0109,Toxic,36
0109,Belch,40
0109,Explosion,44
0109,Memento,48
0109,Destiny Bond,52
0110,Heat Wave,1
0110,Poison Gas,1
0110,Smog,1
0110,Smokescreen,1
0110,Tackle,1
0110,Clear Smog,12
0110,Assurance,16
0110,Sludge,20
0110,Haze,24
0110,Self-Destruct,28
0110,Sludge Bomb,32
0110,Toxic,38
0110,Belch,44
0110,Explosion,50
0110,Memento,56
0110,Destiny Bond,62
0110,Heat Wave,1
0110,Poison Gas,1
0110,Smog,1
0110,Smokescreen,1
0110,Tackle,1
0110,Clear Smog,12
0110,Assurance,16
0110,Sludge,20
0110,Haze,24
0110,Self-Destruct,28
0110,Sludge Bomb,32
0110,Toxic,38
0110,Belch,44
0110,Explosion,50
0110,Memento,56
0110,Destiny Bond,62
0111,Tackle,1
0111,Tail Whip,1
0111,Smack Down,5
0111,Bulldoze,10
0111,Horn Attack,15
0111,Scary Face,20
0111,Stomp,25
0111,Rock Blast,30
0111,Drill Run,35
0111,Take Down,40
0111,Earthquake,45
0111,Stone Edge,50
0111,Megahorn,55
0111,Horn Drill,60
0112,Bulldoze,1
0112,Smack Down,1
0112,Tackle,1
0112,Tail Whip,1
0112,Horn Attack,15
0112,Scary Face,20
0112,Stomp,25
0112,Rock Blast,30
0112,Drill Run,35
0112,Take Down,40
0112,Earthquake,47
0112,Stone Edge,54
0112,Megahorn,61
0112,Horn Drill,68
0113,Charm,1
0113,Copycat,1
0113,Covet,1
0113,Defense Curl,1
0113,Disarming Voice,1
0113,Pound,1
0113,Sweet Kiss,1
0113,Tail Whip,4
0113,Echoed Voice,8
0113,Life Dew,12
0113,Sing,16
0113,Fling,20
0113,Take Down,24
0113,Heal Pulse,28
0113,Helping Hand,32
0113,Light Screen,36
0113,Double-Edge,40
0113,Soft-Boiled,44
0113,Last Resort,48
0113,Healing Wish,52
0114,Absorb,1
0114,Bind,1
0114,Stun Spore,4
0114,Growth,8
0114,Mega Drain,12
0114,Vine Whip,16
0114,Poison Powder,20
0114,Ancient Power,24
0114,Knock Off,28
0114,Giga Drain,32
0114,Sleep Powder,36
0114,Slam,40
0114,Tickle,44
0114,Power Whip,48
0114,Ingrain,52
0114,Grassy Terrain,56
0115,Pound,1
0115,Tail Whip,1
0115,Growl,4
0115,Fake Out,8
0115,Bite,12
0115,Stomp,16
0115,Focus Energy,20
0115,Headbutt,24
0115,Sucker Punch,28
0115,Double Hit,32
0115,Crunch,36
0115,Endure,40
0115,Reversal,44
0115,Outrage,48
0115,Last Resort,52
0115,Pound,1
0115,Tail Whip,1
0115,Growl,4
0115,Fake Out,8
0115,Bite,12
0115,Stomp,16
0115,Focus Energy,20
0115,Headbutt,24
0115,Sucker Punch,28
0115,Double Hit,32
0115,Crunch,36
0115,Endure,40
0115,Reversal,44
0115,Outrage,48
0115,Last Resort,52
0116,Leer,1
0116,Water Gun,1
0116,Smokescreen,5
0116,Twister,10
0116,Focus Energy,15
0116,Dragon Breath,20
0116,Bubble Beam,25
0116,Agility,30
0116,Water Pulse,35
0116,Dragon Pulse,40
0116,Hydro Pump,45
0116,Dragon Dance,50
0116,Rain Dance,55
0117,Leer,1
0117,Smokescreen,1
0117,Twister,1
0117,Water Gun,1
0117,Focus Energy,15
0117,Dragon Breath,20
0117,Bubble Beam,25
0117,Agility,30
0117,Water Pulse,37
0117,Dragon Pulse,44
0117,Hydro Pump,51
0117,Dragon Dance,58
0117,Rain Dance,65
0118,Peck,1
0118,Tail Whip,1
0118,Supersonic,5
0118,Water Pulse,10
0118,Horn Attack,15
0118,Agility,20
0118,Aqua Ring,25
0118,Flail,30
0118,Waterfall,35
0118,Soak,40
0118,Megahorn,45
0118,Horn Drill,50
0119,Peck,1
0119,Supersonic,1
0119,Tail Whip,1
0119,Water Pulse,1
0119,Horn Attack,15
0119,Agility,20
0119,Aqua Ring,25
0119,Flail,30
0119,Waterfall,37
0119,Soak,44
0119,Megahorn,51
0119,Horn Drill,58
0120,Harden,1
0120,Tackle,1
0120,Water Gun,4
0120,Confuse Ray,8
0120,Rapid Spin,12
0120,Minimize,16
0120,Swift,20
0120,Psybeam,24
0120,Brine,28
0120,Light Screen,32
0120,Power Gem,36
0120,Psychic,40
0120,Surf,44
0120,Recover,48
0120,Cosmic Power,52
0120,Hydro Pump,56
0121,Brine,1
0121,Confuse Ray,1
0121,Cosmic Power,1
0121,Harden,1
0121,Hydro Pump,1
0121,Light Screen,1
0121,Minimize,1
0121,Power Gem,1
0121,Psybeam,1
0121,Psychic,1
0121,Rapid Spin,1
0121,Recover,1
0121,Surf,1
0121,Swift,1
0121,Tackle,1
0121,Water Gun,1
0122,Baton Pass,1
0122,Copycat,1
0122,Encore,1
0122,Guard Swap,1
0122,Pound,1
0122,Power Swap,1
0122,Quick Guard,1
0122,Wide Guard,1
0122,Confusion,12
0122,Role Play,16
0122,Protect,20
0122,Recycle,24
0122,Psybeam,28
0122,Mimic,32
0122,Light Screen,36
0122,Reflect,36
0122,Safeguard,36
0122,Sucker Punch,40
0122,Dazzling Gleam,44
0122,Psychic,48
0122,Teeter Dance,52
0122,Baton Pass,1
0122,Copycat,1
0122,Encore,1
0122,Guard Swap,1
0122,Pound,1
0122,Power Swap,1
0122,Quick Guard,1
0122,Wide Guard,1
0122,Confusion,12
0122,Role Play,16
0122,Protect,20
0122,Recycle,24
0122,Psybeam,28
0122,Mimic,32
0122,Light Screen,36
0122,Reflect,36
0122,Safeguard,36
0122,Sucker Punch,40
0122,Dazzling Gleam,44
0122,Psychic,48
0122,Teeter Dance,52
0123,Leer,1
0123,Quick Attack,1
0123,Fury Cutter,4
0123,False Swipe,8
0123,Wing Attack,12
0123,Double Team,16
0123,Double Hit,20
0123,Slash,24
0123,Focus Energy,28
0123,Agility,32
0123,Air Slash,36
0123,X-Scissor,40
0123,Swords Dance,44
0124,Copycat,1
0124,Lick,1
0124,Pound,1
0124,Powder Snow,1
0124,Sweet Kiss,1
0124,Confusion,12
0124,Covet,16
0124,Sing,20
0124,Fake Tears,24
0124,Ice Punch,28
0124,Psychic,34
0124,Lovely Kiss,40
0124,Mean Look,46
0124,Perish Song,52
0124,Blizzard,58
0125,Charge,1
0125,Leer,1
0125,Quick Attack,1
0125,Thunder Shock,1
0125,Swift,12
0125,Shock Wave,16
0125,Thunder Wave,20
0125,Screech,24
0125,Thunder Punch,28
0125,Discharge,34
0125,Low Kick,40
0125,Thunderbolt,46
0125,Light Screen,52
0125,Thunder,58
0125,Giga Impact,64
0126,Ember,1
0126,Leer,1
0126,Smog,1
0126,Smokescreen,1
0126,Clear Smog,12
0126,Flame Wheel,16
0126,Confuse Ray,20
0126,Scary Face,24
0126,Fire Punch,28
0126,Lava Plume,34
0126,Low Kick,40
0126,Flamethrower,46
0126,Sunny Day,52
0126,Fire Blast,58
0126,Hyper Beam,64
0127,Harden,1
0127,Vise Grip,1
0127,Focus Energy,4
0127,Bind,8
0127,Seismic Toss,12
0127,Bug Bite,16
0127,Storm Throw,20
0127,Double Hit,24
0127,Vital Throw,28
0127,X-Scissor,32
0127,Strength,36
0127,Swords Dance,40
0127,Submission,44
0127,Guillotine,48
0127,Superpower,52
0127,Harden,1
0127,Vise Grip,1
0127,Focus Energy,4
0127,Bind,8
0127,Seismic Toss,12
0127,Bug Bite,16
0127,Storm Throw,20
0127,Double Hit,24
0127,Vital Throw,28
0127,X-Scissor,32
0127,Strength,36
0127,Swords Dance,40
0127,Submission,44
0127,Guillotine,48
0127,Superpower,52
0128,Tackle,1
0128,Tail Whip,1
0128,Work Up,5
0128,Payback,10
0128,Assurance,15
0128,Horn Attack,20
0128,Scary Face,25
0128,Zen Headbutt,30
0128,Raging Bull,35
0128,Rest,40
0128,Swagger,45
0128,Thrash,50
0128,Double-Edge,55
0128,Giga Impact,60
0128,Tackle,1
0128,Tail Whip,1
0128,Work Up,5
0128,Payback,10
0128,Assurance,15
0128,Horn Attack,20
0128,Scary Face,25
0128,Zen Headbutt,30
0128,Raging Bull,35
0128,Rest,40
0128,Swagger,45
0128,Thrash,50
0128,Double-Edge,55
0128,Giga Impact,60
0128,Tackle,1
0128,Tail Whip,1
0128,Work Up,5
0128,Payback,10
0128,Assurance,15
0128,Horn Attack,20
0128,Scary Face,25
0128,Zen Headbutt,30
0128,Raging Bull,35
0128,Rest,40
0128,Swagger,45
0128,Thrash,50
0128,Double-Edge,55
0128,Giga Impact,60
0128,Tackle,1
0128,Tail Whip,1
0128,Work Up,5
0128,Payback,10
0128,Assurance,15
0128,Horn Attack,20
0128,Scary Face,25
0128,Zen Headbutt,30
0128,Raging Bull,35
0128,Rest,40
0128,Swagger,45
0128,Thrash,50
0128,Double-Edge,55
0128,Giga Impact,60
0129,Splash,1
0129,Tackle,15
0129,Flail,25
