pokedex_id,game,description 
0010,['Yellow'],"If you touch the feeler on top of its head, it will release a horrible stink to protect itself."
0010,['Gold'],"For protection, it releases a horrible stench from the antenna on its head to drive away enemies."
0010,['Silver'],Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.
0010,['Crystal'],It crawls into foliage where it camouflages itself among leaves that are the same color as its body.
0010,"['Ruby', 'Sapphire']","CATERPIE has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this POKéMON releases a terrifically strong odor."
0010,['FireRed'],"It is covered with a green skin. When it grows, it sheds the skin, covers itself with silk, and becomes a cocoon."
0010,['LeafGreen'],Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.
0010,['Emerald'],Its voracious appetite compels it to devour leaves bigger than itself without hesitation. It releases a terribly strong odor from its antennae.
0010,"['Diamond', 'Pearl', 'Platinum']",It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
0010,['HeartGold'],"For protection, it releases a horrible stench from the antennae on its head to drive away enemies."
0010,['SoulSilver'],Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.
0010,"['Black', 'White', 'Black 2', 'White 2']",It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
0010,['X'],"For protection, it releases a horrible stench from the antennae on its head to drive away enemies."
0010,['Y'],Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.
0010,"['Omega Ruby', 'Alpha Sapphire']","Caterpie has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this Pokémon releases a terrifically strong odor."
0010,['Sun'],"When attacked by bird Pokémon, it resists by releasing a terrifically strong odor from its antennae, but it often becomes their prey."
0010,['Moon'],"It’s easy to catch, and it grows quickly, making it one of the top recommendations for novice Pokémon Trainers."
0010,['Ultra Sun'],"Perhaps because it would like to grow up quickly, it has a voracious appetite, eating a hundred leaves a day."
0010,['Ultra Moon'],"Its body is soft and weak. In nature, its perpetual fate is to be seen by others as food."
0010,"[""Let's Go Pikachu"", ""Let's Go Eevee""]","If you touch the feeler on top of its head, it will release a horrible stink to protect itself."
0010,['Sword'],"For protection, it releases a horrible stench from the antenna on its head to drive away enemies."
0010,['Shield'],Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.
0010,"['Brilliant Diamond', 'Shining Pearl']",It releases a stench from its red antennae to repel enemies. It grows by molting repeatedly.
0011,"['Red', 'Blue']","This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body."
0011,['Yellow'],"Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell."
0011,['Gold'],"Inside the shell, it is soft and weak as it prepares to evolve. It stays motionless in the shell."
0011,['Silver'],It prepares for evolution by hardening its shell as much as possible to protect its soft body.
0011,['Crystal'],"This is its pre-evolved form. At this stage, it can only harden, so it remains motionless to avoid attack."
0011,"['Ruby', 'Sapphire']",The shell covering this POKéMON’s body is as hard as an iron slab. METAPOD does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.
0011,['FireRed'],"Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack."
0011,['LeafGreen'],"This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body."
0011,['Emerald'],Its shell is as hard as an iron slab. A METAPOD does not move very much because it is preparing its soft innards for evolution inside the shell.
0011,"['Diamond', 'Pearl', 'Platinum']",A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
0011,['HeartGold'],"Inside the shell, it is soft and weak as it prepares to evolve. It stays motionless in the shell."
0011,['SoulSilver'],It prepares for evolution by hardening its shell as much as possible to protect its soft body.
0011,"['Black', 'White', 'Black 2', 'White 2']",A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
0011,['X'],A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
0011,['Y'],"This Pokémon is vulnerable to attack while its shell is soft, exposing its weak and tender body."
0011,"['Omega Ruby', 'Alpha Sapphire']",The shell covering this Pokémon’s body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.
0011,['Sun'],Its shell is filled with its soft innards. It doesn’t move much because of the risk it might carelessly spill its innards out.
0011,['Moon'],"Its shell is hard, but it’s still just a bug shell. It’s been known to break, so intense battles with it should be avoided."
0011,['Ultra Sun'],Its shell is filled with a thick liquid. All of the cells throughout its body are being rebuilt in preparation for evolution.
0011,['Ultra Moon'],"Its hard shell doesn’t crack a bit even if Pikipek pecks at it, but it will tip over, spilling out its insides."
0011,"[""Let's Go Pikachu"", ""Let's Go Eevee""]","Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell."
0011,['Sword'],"It is waiting for the moment to evolve. At this stage, it can only harden, so it remains motionless to avoid attack."
0011,['Shield'],"Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack."
0011,"['Brilliant Diamond', 'Shining Pearl']",A steel-hard shell protects its tender body. The Pokémon quietly endures hardships while awaiting evolution.
0012,"['Red', 'Blue']","In battle, it flaps its wings at high speed to release highly toxic dust into the air."
0012,['Yellow'],"Its wings, covered with poisonous powders, repel water. This allows it to fly in the rain."
0012,['Gold'],It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest.
0012,['Silver'],"Water-repellent powder on its wings enables it to collect honey, even in the heaviest of rains."
0012,['Crystal'],"It flits from flower to flower, collecting honey. It can even identify distant flowers in bloom."
0012,"['Ruby', 'Sapphire']","BUTTERFREE has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest."
0012,['FireRed'],"The wings are protected by rain-repellent dust. As a result, this POKéMON can fly about even in rain."
0012,['LeafGreen'],"In battle, it flaps its wings at great speed to release highly toxic dust into the air."
0012,['Emerald'],"It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away."
0012,"['Diamond', 'Pearl', 'Platinum']",It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen.
0012,['HeartGold'],It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest.
0012,['SoulSilver'],"Water-repellent powder on its wings enables it to collect honey, even in the heaviest of rains."
0012,"['Black', 'White', 'Black 2', 'White 2']",It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen.
0012,['X'],It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen.
0012,['Y'],"The wings are protected by rain-repellent dust. As a result, this Pokémon can fly about even in rain."
0012,"['Omega Ruby', 'Alpha Sapphire']","Butterfree has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest."
0012,['Sun'],Close examination of its large eyes reveals that each eye is composed of a myriad of tiny eyes.
0012,['Moon'],"When attacked by other Pokémon, it defends itself by scattering its poisonous scales and fluttering its wings."
0012,['Ultra Sun'],"Its wings are covered in toxic scales. If it finds bird Pokémon going after Caterpie, Butterfree sprinkles its scales on them to drive them off."
0012,['Ultra Moon'],"Nectar from pretty flowers is its favorite food. In fields of flowers, it has heated battles with Cutiefly for territory."
0012,"[""Let's Go Pikachu"", ""Let's Go Eevee""]","Its wings, covered with poisonous powder, repel water. This allows it to fly in the rain."
0012,['Sword'],"In battle, it flaps its wings at great speed to release highly toxic dust into the air."
0012,['Shield'],It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest.
0012,"['Brilliant Diamond', 'Shining Pearl']",It loves the nectar of flowers and can locate flower patches that have even tiny amounts of pollen.
0013,"['Red', 'Blue']","Often found in forests, eating leaves. It has a sharp venomous stinger on its head."
