pokedex_id,game,location
0017,"['Ultra Sun', 'Ultra Moon']",Evolve Pidgey
0017,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 1, 2, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, Cerulean City, Cinnabar Island, Fuchsia City, Lavender Town, Pallet Town, Pewter City, Vermilion City, Viridian City"
0017,"['Sword', 'Shield']",Not available in this game
0017,"['Brilliant Diamond', 'Shining Pearl']",Evolve Pidgey
0017,['Legends: Arceus'],Not available in this game
0017,"['Scarlet', 'Violet']",Location data not yet available
0018,"['Red', 'Blue', 'Yellow']",Evolve Pidgey/Pidgeotto
0018,"['Gold', 'Silver', 'Crystal']",Evolve Pidgey/Pidgeotto
0018,"['Ruby', 'Sapphire']",Trade/migrate from another game
0018,"['FireRed', 'LeafGreen']",Evolve Pidgey/Pidgeotto
0018,['Emerald'],Trade/migrate from another game
0018,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Pidgey/Pidgeotto
0018,['Black'],Trade/migrate from another game
0018,['White'],Evolve Pidgey/Pidgeotto
0018,"['Black 2', 'White 2']",Trade/migrate from another game
0018,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Pidgey/Pidgeotto
0018,"['Sun', 'Moon']",Trade/migrate from another game
0018,"['Ultra Sun', 'Ultra Moon']",Route 10
0018,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 1, 2, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, Cerulean City, Cinnabar Island, Fuchsia City, Lavender Town, Pallet Town, Pewter City, Vermilion City, Viridian City"
0018,"['Sword', 'Shield']",Not available in this game
0018,"['Brilliant Diamond', 'Shining Pearl']",Evolve Pidgey/Pidgeotto
0018,['Legends: Arceus'],Not available in this game
0018,"['Scarlet', 'Violet']",Location data not yet available
0018,"['Red', 'Blue', 'Yellow']",Evolve Pidgey/Pidgeotto
0018,"['Gold', 'Silver', 'Crystal']",Evolve Pidgey/Pidgeotto
0018,"['Ruby', 'Sapphire']",Trade/migrate from another game
0018,"['FireRed', 'LeafGreen']",Evolve Pidgey/Pidgeotto
0018,['Emerald'],Trade/migrate from another game
0018,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Pidgey/Pidgeotto
0018,['Black'],Trade/migrate from another game
0018,['White'],Evolve Pidgey/Pidgeotto
0018,"['Black 2', 'White 2']",Trade/migrate from another game
0018,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Pidgey/Pidgeotto
0018,"['Sun', 'Moon']",Trade/migrate from another game
0018,"['Ultra Sun', 'Ultra Moon']",Route 10
0018,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 1, 2, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, Cerulean City, Cinnabar Island, Fuchsia City, Lavender Town, Pallet Town, Pewter City, Vermilion City, Viridian City"
0018,"['Sword', 'Shield']",Not available in this game
0018,"['Brilliant Diamond', 'Shining Pearl']",Evolve Pidgey/Pidgeotto
0018,['Legends: Arceus'],Not available in this game
0018,"['Scarlet', 'Violet']",Location data not yet available
0019,"['Red', 'Blue']","Route 1, 2, 4, 9, 16, 21, 22"
0019,['Yellow'],"Route 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 18, 21, 22, Pokémon Mansion"
0019,['Gold'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 30, 31, 32, 33, 34, 38, 39, 46, Burned Tower, Mt. Mortar, Sprout Tower, Tin Tower, Tohjo Falls, Union Cave"
0019,['Silver'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 30, 31, 32, 33, 34, 46, Burned Tower, Mt. Mortar, Sprout Tower, Tin Tower, Tohjo Falls, Union Cave"
0019,['Crystal'],"Route 1, 3, 4, 6, 7, 9, 11, 21, 22, 29, 32, 33, 34, 38, 39, 42, 46, Burned Tower, Mt. Mortar, Sprout Tower, Tin Tower, Tohjo Falls, Union Cave"
0019,"['Ruby', 'Sapphire']",Trade/migrate from another game
0019,"['FireRed', 'LeafGreen']","Route 1, 2, 4, 9, 16, 17, 18, 22, Pokémon Mansion"
0019,['Emerald'],Trade/migrate from another game
0019,"['Diamond', 'Pearl', 'Platinum']","Route 225, 226"
0019,['HeartGold'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 31, 32, 33, 34, 38, 39, 46, Bell Tower, Burned Tower, Mt. Mortar, Sprout Tower, Tohjo Falls, Union Cave"
0019,['SoulSilver'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 30, 31, 32, 33, 34, 46, Bell Tower, Burned Tower, Mt. Mortar, Sprout Tower, Tohjo Falls, Union Cave"
0019,"['Black', 'White']",Breed Raticate
0019,"['Black 2', 'White 2']","Castelia City, Castelia Sewers, Relic Passage"
0019,"['X', 'Y']",Trade/migrate from another game
0019,"['Omega Ruby', 'Alpha Sapphire']",Route 117
0019,"['Sun', 'Moon']","Route 1, 2, 3, 4, 6, 8, Kala'e Bay, Hau'oli City, Verdant Cavern"
0019,['Ultra Sun'],"Route 1, 2, 4, 6, 8, Kala'e Bay"
0019,['Ultra Moon'],"Route 1, 2, 4, 6, 8, Kala'e Bay, Verdant Cavern"
0019,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 21, 22, Cerulean City, Pokémon Mansion"
0019,"['Sword', 'Shield']",Not available in this game
0019,"['Brilliant Diamond', 'Shining Pearl']","Route 225, 226, Spacious Cave, Grassland Cave, Riverbank Cave, Still-Water Cavern, Sunlit Cavern"
0019,['Legends: Arceus'],Not available in this game
0019,"['Scarlet', 'Violet']",Location data not yet available
0019,"['Red', 'Blue']","Route 1, 2, 4, 9, 16, 21, 22"
0019,['Yellow'],"Route 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 18, 21, 22, Pokémon Mansion"
0019,['Gold'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 30, 31, 32, 33, 34, 38, 39, 46, Burned Tower, Mt. Mortar, Sprout Tower, Tin Tower, Tohjo Falls, Union Cave"
0019,['Silver'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 30, 31, 32, 33, 34, 46, Burned Tower, Mt. Mortar, Sprout Tower, Tin Tower, Tohjo Falls, Union Cave"
0019,['Crystal'],"Route 1, 3, 4, 6, 7, 9, 11, 21, 22, 29, 32, 33, 34, 38, 39, 42, 46, Burned Tower, Mt. Mortar, Sprout Tower, Tin Tower, Tohjo Falls, Union Cave"
0019,"['Ruby', 'Sapphire']",Trade/migrate from another game
0019,"['FireRed', 'LeafGreen']","Route 1, 2, 4, 9, 16, 17, 18, 22, Pokémon Mansion"
0019,['Emerald'],Trade/migrate from another game
0019,"['Diamond', 'Pearl', 'Platinum']","Route 225, 226"
0019,['HeartGold'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 31, 32, 33, 34, 38, 39, 46, Bell Tower, Burned Tower, Mt. Mortar, Sprout Tower, Tohjo Falls, Union Cave"
0019,['SoulSilver'],"Route 1, 3, 4, 7, 9, 11, 22, 29, 30, 31, 32, 33, 34, 46, Bell Tower, Burned Tower, Mt. Mortar, Sprout Tower, Tohjo Falls, Union Cave"
0019,"['Black', 'White']",Breed Raticate
0019,"['Black 2', 'White 2']","Castelia City, Castelia Sewers, Relic Passage"
0019,"['X', 'Y']",Trade/migrate from another game
0019,"['Omega Ruby', 'Alpha Sapphire']",Route 117
0019,"['Sun', 'Moon']","Route 1, 2, 3, 4, 6, 8, Kala'e Bay, Hau'oli City, Verdant Cavern"
0019,['Ultra Sun'],"Route 1, 2, 4, 6, 8, Kala'e Bay"
0019,['Ultra Moon'],"Route 1, 2, 4, 6, 8, Kala'e Bay, Verdant Cavern"
0019,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 21, 22, Cerulean City, Pokémon Mansion"
0019,"['Sword', 'Shield']",Not available in this game
0019,"['Brilliant Diamond', 'Shining Pearl']","Route 225, 226, Spacious Cave, Grassland Cave, Riverbank Cave, Still-Water Cavern, Sunlit Cavern"
0019,['Legends: Arceus'],Not available in this game
0019,"['Scarlet', 'Violet']",Location data not yet available
0020,"['Red', 'Blue']","Route 16, 17, 18, 21"
0020,['Yellow'],"Route 9, 10, 11, 16, 18, 21, Pokémon Mansion"
0020,"['Gold', 'Silver']","Route 7, 9, 10, 26, 27, 38, 39, Burned Tower, Mt. Mortar, Tohjo Falls, Union Cave"
0020,['Crystal'],"Route 1, 3, 4, 6, 7, 9, 10, 11, 21, 26, 27, 38, 39, 42, 43, Burned Tower, Mt. Mortar, Tohjo Falls, Union Cave"
0020,"['Ruby', 'Sapphire']",Trade/migrate from another game
0020,"['FireRed', 'LeafGreen']","Route 16, 17, 18, Pokémon Mansion"
0020,['Emerald'],Trade/migrate from another game
0020,"['Diamond', 'Pearl', 'Platinum']","Route 225, 226"
0020,"['HeartGold', 'SoulSilver']","Route 7, 9, 10, 26, 27, 38, 39, 47, Burned Tower, Mt. Mortar, Tohjo Falls, Union Cave"
0020,"['Black', 'White']",Dreamyard
0020,"['Black 2', 'White 2']","Dreamyard, Relic Passage, Strange House"
0020,"['X', 'Y']",Trade/migrate from another game
0020,"['Omega Ruby', 'Alpha Sapphire']",Route 118
0020,"['Sun', 'Moon']","Route 10, 11, 14, 15, 16, 17, Akala Outskirts, Tapu Village, Malie City, Poni Wilds, Ancient Poni Path, Poni Grove, Poni Plains, Poni Gauntlet"
0020,['Ultra Sun'],"Route 8, 10, 14, 15, 16, 17, Akala Outskirts, Tapu Village, Mount Lanakila, Poni Plains"
0020,['Ultra Moon'],"Route 8, 10, 14, 15, 16, 17, Akala Outskirts, Tapu Village, Mount Lanakila, Poni Plains, Heahea Beach"
0020,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 7, 8, 9, 10, 11, 16, 17, 18, 21, Pokémon Mansion"
0020,"['Sword', 'Shield']",Not available in this game
0020,"['Brilliant Diamond', 'Shining Pearl']","Route 225, 226, Spacious Cave, Grassland Cave, Riverbank Cave, Still-Water Cavern, Sunlit Cavern"
0020,['Legends: Arceus'],Not available in this game
0020,"['Scarlet', 'Violet']",Location data not yet available
0020,"['Red', 'Blue']","Route 16, 17, 18, 21"
0020,['Yellow'],"Route 9, 10, 11, 16, 18, 21, Pokémon Mansion"
0020,"['Gold', 'Silver']","Route 7, 9, 10, 26, 27, 38, 39, Burned Tower, Mt. Mortar, Tohjo Falls, Union Cave"
0020,['Crystal'],"Route 1, 3, 4, 6, 7, 9, 10, 11, 21, 26, 27, 38, 39, 42, 43, Burned Tower, Mt. Mortar, Tohjo Falls, Union Cave"
0020,"['Ruby', 'Sapphire']",Trade/migrate from another game
0020,"['FireRed', 'LeafGreen']","Route 16, 17, 18, Pokémon Mansion"
0020,['Emerald'],Trade/migrate from another game
0020,"['Diamond', 'Pearl', 'Platinum']","Route 225, 226"
0020,"['HeartGold', 'SoulSilver']","Route 7, 9, 10, 26, 27, 38, 39, 47, Burned Tower, Mt. Mortar, Tohjo Falls, Union Cave"
0020,"['Black', 'White']",Dreamyard
0020,"['Black 2', 'White 2']","Dreamyard, Relic Passage, Strange House"
0020,"['X', 'Y']",Trade/migrate from another game
0020,"['Omega Ruby', 'Alpha Sapphire']",Route 118
0020,"['Sun', 'Moon']","Route 10, 11, 14, 15, 16, 17, Akala Outskirts, Tapu Village, Malie City, Poni Wilds, Ancient Poni Path, Poni Grove, Poni Plains, Poni Gauntlet"
0020,['Ultra Sun'],"Route 8, 10, 14, 15, 16, 17, Akala Outskirts, Tapu Village, Mount Lanakila, Poni Plains"
0020,['Ultra Moon'],"Route 8, 10, 14, 15, 16, 17, Akala Outskirts, Tapu Village, Mount Lanakila, Poni Plains, Heahea Beach"
0020,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 7, 8, 9, 10, 11, 16, 17, 18, 21, Pokémon Mansion"
0020,"['Sword', 'Shield']",Not available in this game
0020,"['Brilliant Diamond', 'Shining Pearl']","Route 225, 226, Spacious Cave, Grassland Cave, Riverbank Cave, Still-Water Cavern, Sunlit Cavern"
0020,['Legends: Arceus'],Not available in this game
0020,"['Scarlet', 'Violet']",Location data not yet available
0021,"['Red', 'Blue']","Route 3, 4, 9, 10, 11, 16, 17, 18, 22, 23"
0021,['Yellow'],"Route 3, 4, 9, 16, 18, 22"
0021,"['Gold', 'Silver']","Route 3, 4, 7, 9, 10, 22, 29, 30, 31, 32, 33, 35, 42, 43, 44, 45, 46"
0021,['Crystal'],"Route 3, 4, 7, 9, 10, 22, 33, 35, 42, 44, 46, Azalea Town"
0021,"['Ruby', 'Sapphire']",Trade/migrate from another game
0021,"['FireRed', 'LeafGreen']","Route 3, 4, 9, 10, 11, 16, 17, 18, 22, 23, Canyon Entrance, Cape Brink, Kindle Road, Mt. Ember, Ruin Valley, Treasure Beach, Water Path"
0021,['Emerald'],Trade/migrate from another game
0021,"['Diamond', 'Pearl']","Route 225, 226"
0021,['Platinum'],Route 225
0021,"['HeartGold', 'SoulSilver']","Route 3, 4, 7, 9, 10, 11, 16, 22, 33, 42, 44, 45, 46, 47, Azalea Town, Vermilion City"
0021,"['Black', 'White']",Breed Fearow
0021,"['Black 2', 'White 2']",Trade/migrate from another game
0021,"['X', 'Y']",Breed Fearow
0021,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0021,"['Sun', 'Moon']","Route 2, 3, Poké Pelago"
0021,"['Ultra Sun', 'Ultra Moon']","Route 2, 3"
0021,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 3, 4, 9, 10, 22, 23"
0021,"['Sword', 'Shield']",Not available in this game
0021,"['Brilliant Diamond', 'Shining Pearl']","Route 225, 226"
0021,['Legends: Arceus'],Not available in this game
0021,"['Scarlet', 'Violet']",Location data not yet available
0022,"['Red', 'Blue']","Route 17, 18, 23"
0022,['Yellow'],"Route 9, 16, 17, 18, 23"
0022,"['Gold', 'Silver']","Route 9, 10, 16, 17, 18, 22"
0022,['Crystal'],"Route 9, 10, 16, 17, 18, 22, 42"
0022,"['Ruby', 'Sapphire']",Trade/migrate from another game
0022,"['FireRed', 'LeafGreen']","Route 17, 18, 23, Canyon Entrance, Cape Brink, Kindle Road, Mt. Ember, Ruin Valley, Sevault Canyon, Treasure Beach, Water Path"
0022,['Emerald'],Trade/migrate from another game
0022,"['Diamond', 'Pearl', 'Platinum']","Route 225, 226, 227, Stark Mountain"
0022,"['HeartGold', 'SoulSilver']","Route 9, 10, 16, 17, 18, 22, 47, 48"
0022,"['Black', 'White']",Route 15
0022,"['Black 2', 'White 2']",Trade/migrate from another game
0022,"['X', 'Y']",Victory Road
0022,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0022,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","Route 10, 17, Mount Hokulani, Poni Plains"
0022,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 3, 4, 9, 10, 22, 23"
0022,"['Sword', 'Shield']",Not available in this game
0022,"['Brilliant Diamond', 'Shining Pearl']","Route 225, 226, 227, Stark Mountain"
0022,['Legends: Arceus'],Not available in this game
0022,"['Scarlet', 'Violet']",Location data not yet available
0023,['Red'],"Route 4, 8, 9, 10, 11, 23"
0023,"['Blue', 'Yellow']",Trade/migrate from another game
0023,['Gold'],Goldenrod City
0023,['Silver'],"Route 3, 4, 32, 33"
0023,['Crystal'],"Route 3, 4, 26, 27, 32, 33, 42, Azalea Town"
0023,"['Ruby', 'Sapphire']",Trade/migrate from another game
0023,['FireRed'],"Route 4, 8, 9, 10, 11, 23"
0023,"['LeafGreen', 'Emerald']",Trade/migrate from another game
0023,"['Diamond', 'Pearl', 'Platinum']",Route 212
0023,['HeartGold'],Goldenrod City
0023,['SoulSilver'],"Route 3, 4, 32, 33"
0023,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0023,"['X', 'Y']",Route 14
0023,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0023,"['Sun', 'Moon']",Trade/migrate from another game
0023,"['Ultra Sun', 'Ultra Moon']",Route 2
0023,"['Let\'s Go Pikachu!']",Trade/migrate from another game
0023,"['Let\'s Go Eevee!']","Route 3, 4"
0023,"['Sword', 'Shield']",Not available in this game
0023,['Brilliant Diamond'],"Grassland Cave, Swampy Cave, Riverbank Cave, Still-Water Cavern, Sunlit Cavern, Bogsunk Cavern"
0023,['Shining Pearl'],Trade/migrate from another game
0023,['Legends: Arceus'],Not available in this game
0023,"['Scarlet', 'Violet']",Location data not yet available
0024,['Red'],"Route 23, Cerulean Cave"
0024,"['Blue', 'Yellow']",Trade/migrate from another game
0024,['Gold'],Evolve Ekans
0024,['Silver'],"Route 3, 4, 26, 27"
0024,['Crystal'],"Route 3, 4, 26, 27, 28, 42, Mt. Silver"
0024,"['Ruby', 'Sapphire']",Trade/migrate from another game
0024,['FireRed'],"Route 23, Victory Road"
0024,"['LeafGreen', 'Emerald']",Trade/migrate from another game
0024,"['Diamond', 'Pearl', 'Platinum']",Great Marsh
0024,['HeartGold'],Evolve Ekans
0024,['SoulSilver'],"Route 3, 4, 26, 27"
0024,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0024,"['X', 'Y']",Route 19
0024,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0024,"['Sun', 'Moon']",Trade/migrate from another game
0024,"['Ultra Sun', 'Ultra Moon']",Route 8
0024,"['Let\'s Go Pikachu!']",Trade/migrate from another game
0024,"['Let\'s Go Eevee!']",Evolve Ekans
0024,"['Sword', 'Shield']",Not available in this game
0024,['Brilliant Diamond'],Evolve Ekans
0024,['Shining Pearl'],Trade/migrate from another game
0024,['Legends: Arceus'],Not available in this game
0024,"['Scarlet', 'Violet']",Location data not yet available
0025,"['Red', 'Blue']","Power Plant, Viridian Forest"
0025,['Yellow'],Pallet Town
0025,"['Gold', 'Silver']",Route 2
0025,['Crystal'],"Route 2, Celadon City"
0025,"['Ruby', 'Sapphire']",Safari Zone
0025,"['FireRed', 'LeafGreen']","Power Plant, Viridian Forest"
0025,['Emerald'],Safari Zone
0025,"['Diamond', 'Pearl', 'Platinum']",Trophy Garden
0025,"['HeartGold', 'SoulSilver']","Saffron City, Viridian Forest"
0025,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0025,"['X', 'Y']","Route 3, Santalune Forest"
0025,"['Omega Ruby', 'Alpha Sapphire']",Safari Zone
0025,"['Sun', 'Moon']","Route 1, Hau'oli City"
0025,"['Ultra Sun', 'Ultra Moon']","Route 1, Heahea City"
0025,"['Let\'s Go Pikachu!']","Pallet Town, Viridian Forest"
0025,"['Let\'s Go Eevee!']",Viridian Forest
0025,"['Sword', 'Shield']","Route 4, Stony Wilderness, Forest of Focus"
0025,"['Brilliant Diamond', 'Shining Pearl']",Trophy Garden
0025,['Legends: Arceus'],"Nature’s Pantry, Golden Lowlands"
0025,"['Scarlet', 'Violet']","East Province (Area One), South Province (Area Two), South Province (Area Four), West Province (Area Three)"
0025,"['Red', 'Blue']","Power Plant, Viridian Forest"
0025,['Yellow'],Pallet Town
0025,"['Gold', 'Silver']",Route 2
0025,['Crystal'],"Route 2, Celadon City"
0025,"['Ruby', 'Sapphire']",Safari Zone
0025,"['FireRed', 'LeafGreen']","Power Plant, Viridian Forest"
0025,['Emerald'],Safari Zone
0025,"['Diamond', 'Pearl', 'Platinum']",Trophy Garden
0025,"['HeartGold', 'SoulSilver']","Saffron City, Viridian Forest"
0025,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0025,"['X', 'Y']","Route 3, Santalune Forest"
0025,"['Omega Ruby', 'Alpha Sapphire']",Safari Zone
0025,"['Sun', 'Moon']","Route 1, Hau'oli City"
0025,"['Ultra Sun', 'Ultra Moon']","Route 1, Heahea City"
0025,"['Let\'s Go Pikachu!']","Pallet Town, Viridian Forest"
0025,"['Let\'s Go Eevee!']",Viridian Forest
0025,"['Sword', 'Shield']","Route 4, Stony Wilderness, Forest of Focus"
0025,"['Brilliant Diamond', 'Shining Pearl']",Trophy Garden
0025,['Legends: Arceus'],"Nature’s Pantry, Golden Lowlands"
0025,"['Scarlet', 'Violet']","East Province (Area One), South Province (Area Two), South Province (Area Four), West Province (Area Three)"
0026,['Red'],Cerulean Cave
0026,['Blue'],"Cerulean Cave, Power Plant"
0026,['Yellow'],Evolve Pikachu
0026,"['Gold', 'Silver', 'Crystal']",Evolve Pikachu/Pichu
0026,"['Ruby', 'Sapphire', 'FireRed', 'LeafGreen', 'Emerald']",Evolve Pikachu/Pichu
0026,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Pikachu/Pichu
0026,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0026,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Pikachu/Pichu
0026,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Evolve Pikachu/Pikachu (Partner Pikachu)/Pichu
0026,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Saffron City
0026,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Evolve Pikachu/Pikachu (Partner Pikachu)/Pichu
0026,['Legends: Arceus'],Golden Lowlands
0026,"['Scarlet', 'Violet']","Tagtree Thicket, Casseroya Lake, North Province (Area One), North Province (Area Two), East Province (Area One), East Province (Area Two), South Province (Area One), South Province (Area Two), South Province (Area Four), West Province (Area Three), The Great Crater of Paldea"
0026,['Red'],Cerulean Cave
0026,['Blue'],"Cerulean Cave, Power Plant"
0026,['Yellow'],Evolve Pikachu
0026,"['Gold', 'Silver', 'Crystal']",Evolve Pikachu/Pichu
0026,"['Ruby', 'Sapphire', 'FireRed', 'LeafGreen', 'Emerald']",Evolve Pikachu/Pichu
0026,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Pikachu/Pichu
0026,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0026,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Pikachu/Pichu
