name,game,description
Beedrillite,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","One of a variety of mysterious Mega Stones. Have Beedrill hold it, and this stone will enable it to Mega Evolve during battle."
Beedrillite,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",One of a variety of mysterious Mega Stones. This stone will enable Beedrill to Mega Evolve during battle.
Beedrillite,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","One of a variety of mysterious Mega Stones. Have Beedrill hold it, and this stone will enable it to Mega Evolve during battle."
Beedrillite,"['Scarlet', 'Violet']","One of a variety of mysterious Mega Stones. Have Beedrill hold it, and this stone will enable it to Mega Evolve during battle."
Belue Berry,"['Ruby', 'Sapphire', 'Emerald']",POKéBLOCK ingredient. Plant in loamy soil to grow BELUE.
Belue Berry,"['FireRed', 'LeafGreen']",Can be ground up into a powder as an ingredient for medicine.
Belue Berry,"['Diamond', 'Pearl', 'Platinum']",A Poffin ingredient. Bury it in soft soil to grow a Belue Plant.
Belue Berry,"['HeartGold', 'SoulSilver']","In the Sinnoh region, they like to make sweets known as Poffins with this Berry and feed them to their Pokémon."
Belue Berry,"['Black', 'White', 'Black 2', 'White 2']",A Berry which is very rare in the Unova region. A maniac will buy it for a high price.
Belue Berry,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A Berry to be used in cooking. This Berry is very rare and hard to obtain in the Unova region.
Belue Berry,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","Used to make Pokéblocks that will enhance your Beauty, this Berry is rare in other regions."
Belue Berry,"['Sword', 'Shield']","Used to make Pokéblocks that will enhance your Beauty, this Berry is rare in other regions."
Belue Berry,"['Brilliant Diamond', 'Shining Pearl']",A Poffin ingredient. Bury it in soft soil to grow a Belue Berry plant.
Belue Berry,"['Scarlet', 'Violet']",Used to make Pokéblocks that will enhance Beauty. This Berry is rare in other regions.
Bergmite Ice,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Berry Juice,"['Ruby', 'Sapphire', 'Emerald']",A 100% pure juice that restores HP by 20 points.
Berry Juice,"['FireRed', 'LeafGreen']",A 100% pure juice. It restores the HP of one POKéMON by 20 points.
Berry Juice,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A 100% pure juice made of Berries. It restores the HP of one Pokémon by just 20 points.
Berry Juice,"['Black', 'White', 'Black 2', 'White 2']",A 100% pure juice made of Berries. It restores the HP of one Pokémon by just 20 points.
Berry Juice,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","A 100 percent pure juice made of Berries. When consumed, it restores 20 HP to an injured Pokémon."
Berry Juice,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","A 100 percent pure juice made of Berries. When consumed, it restores 20 HP to an injured Pokémon."
Berry Juice,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A 100 percent pure juice made of Berries. It can be used to restore 20 HP to a single Pokémon.
Berry Juice,"['Scarlet', 'Violet']",A 100 percent pure juice made from Berries. It can be used to restore 20 HP to a Pokémon.
Berry Sweet,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","A berry-shaped sweet. When a Milcery holds this, it spins around happily."
Berry Sweet,"['Scarlet', 'Violet']","A berry-shaped sweet. When a Milcery holds this, it spins around happily."
Big Bamboo Shoot,"['Scarlet', 'Violet']",A large and rare bamboo shoot. It’s extremely popular with a certain class of gourmands.
Big Malasada,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The Alola region’s local specialty—fried bread. It can be used once to heal all the status conditions of a Pokémon.
Big Malasada,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",The Alola region’s local specialty—fried bread. It can be used once to heal all the status conditions of a Pokémon.
Big Malasada,"['Scarlet', 'Violet']",The Alola region’s famous fried confection. It can be used to cure any status condition a Pokémon may have.
Big Mushroom,"['Ruby', 'Sapphire', 'Emerald']",A rare mushroom that would sell at a high price.
Big Mushroom,"['FireRed', 'LeafGreen']",A large and rare mushroom. It is very popular among certain people.
Big Mushroom,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A large and rare mushroom. It is very popular among certain maniacal fan segments.
Big Mushroom,"['Black', 'White', 'Black 2', 'White 2']",A large and rare mushroom. It is sought after by collectors.
Big Mushroom,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A very large and rare mushroom. It’s popular with a certain class of collectors and sought out by them.
Big Mushroom,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A very large and rare mushroom. It’s popular with a certain class of collectors and sought out by them.
Big Mushroom,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",A very large and rare mushroom. A very large and rare mushroom. It’s popular with a certain class of collectors.
Big Mushroom,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A very large and rare mushroom. It’s popular with a certain class of collectors.
Big Mushroom,"['Scarlet', 'Violet']",A large and rare mushroom. It’s extremely popular with a certain class of collectors.
Big Nugget,"['Black', 'White', 'Black 2', 'White 2']",A big nugget of pure gold that gives off a lustrous gleam. A maniac will buy it for a high price.
Big Nugget,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A big nugget of pure gold that gives off a lustrous gleam. It can be sold at a high price to shops.
Big Nugget,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A big nugget of pure gold that gives off a lustrous gleam. It can be sold at a high price to shops.
Big Nugget,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A big nugget of pure gold that gives off a lustrous gleam. It can be sold at a high price to shops.
Big Nugget,"['Scarlet', 'Violet']",A big nugget of pure gold that gives off a lustrous gleam. It can be sold at a high price to shops.
Big Pearl,"['Ruby', 'Sapphire', 'Emerald']",A lovely large pearl that would sell at a high price.
Big Pearl,"['FireRed', 'LeafGreen']",A quite-large pearl that sparkles in a pretty silver color. It can be sold at a high price.
Big Pearl,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A quite-large pearl that sparkles in a pretty silver color. It can be sold at a high price to shops.
Big Pearl,"['Black', 'White', 'Black 2', 'White 2']",A quite-large pearl that sparkles in a pretty silver color. It can be sold at a high price to shops.
Big Pearl,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A rather large pearl that has a very nice silvery sheen. It can be sold to shops for a high price.
Big Pearl,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A rather large pearl that has a very nice silvery sheen. It can be sold to shops for a high price.
Big Pearl,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",A rather large pearl that has a very nice silvery sheen. It can be sold at a high price to shops.
Big Pearl,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A rather large pearl that has a very nice silvery sheen. It can be sold at a high price to shops.
Big Pearl,"['Scarlet', 'Violet']",A rather large pearl that has a nice silvery sheen to it. It can be sold at a high price to shops.
Big Root,"['Diamond', 'Pearl', 'Platinum']",A Pokémon hold item that boosts the power of HP-stealing moves to let the holder recover more HP.
Big Root,"['HeartGold', 'SoulSilver']",A Pokémon held item that boosts the power of HP-stealing moves to let the holder recover more HP.
Big Root,"['Black', 'White', 'Black 2', 'White 2']",A Pokémon held item that boosts the power of HP-stealing moves to let the holder recover more HP.
Big Root,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. It boosts the power of HP-stealing moves so the holder recovers more HP.
Big Root,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. It boosts the amount of HP the holder recovers from HP-stealing moves.
Big Root,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. It boosts the amount of HP the holder restores from HP-stealing moves.
Big Root,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This root boosts the amount of HP the holder restores to itself when it uses HP-stealing moves.
Binding Band,"['Black', 'White', 'Black 2', 'White 2']",A band that increases the power of binding moves when held.
Binding Band,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. A band that increases the power of binding moves used by the holder.
Binding Band,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. A band that increases the power of binding moves used by the holder.
Binding Band,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. It’s a band that increases the power of binding moves used by the holder.
Binding Band,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This band boosts the power of binding moves used by the holder.
Bitter Herba Mystica,"['Scarlet', 'Violet']","A legendary condiment with a deeply bitter taste. It’s said to dramatically bolster a body’s immune defenses, though that hasn’t been proven."
Black Apricorn,"['HeartGold', 'SoulSilver']",A black Apricorn It has an indescribable scent.
Black Apricorn,"['Black', 'White', 'Black 2', 'White 2']",A black Apricorn It has an indescribable scent.
Black Apricorn,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A black Apricorn. It has a scent beyond one’s experience.
Black Apricorn,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A black Apricorn. It has a scent beyond one’s experience.
Black Apricorn,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A black Apricorn. It has a scent beyond one’s experience.
Black Apricorn,"['Scarlet', 'Violet']",A black Apricorn. It has a smell that cannot be captured in words.
Black Augurite,['Arceus'],A glassy black stone that produces a sharp cutting edge when split. It’s loved by a certain Pokémon.
Black Augurite,"['Scarlet', 'Violet']",A glassy black stone that produces a sharp cutting edge when split. It’s loved by a certain Pokémon.
Black Belt,"['Ruby', 'Sapphire', 'Emerald']",A hold item that boosts FIGHTING-type moves.
Black Belt,"['FireRed', 'LeafGreen']",An item to be held by a POKéMON. A belt that boosts determination and FIGHTING-type moves.
Black Belt,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is a belt that boosts determination and Fighting-type moves.
Black Belt,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is a belt that boosts determination and Fighting-type moves.
Black Belt,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. This belt helps the wearer to focus and boosts the power of Fighting-type moves.
Black Belt,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. This belt helps the wearer to focus and boosts the power of Fighting-type moves.
Black Belt,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. This belt helps the wearer to focus and boosts the power of Fighting-type moves.
Black Belt,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This belt helps with focus and boosts the power of the holder’s Fighting-type moves.
Black Flute,"['Ruby', 'Sapphire', 'Emerald']",A glass flute that keeps away wild POKéMON.
Black Flute,"['FireRed', 'LeafGreen']","A black glass flute. When blown, it makes wild POKéMON less likely to appear."
Black Flute,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A black flute made from blown glass. Its melody makes wild Pokémon less likely to appear.
Black Flute,"['Black', 'White', 'Black 2', 'White 2']",A toy flute made from black glass. A maniac will buy it for a high price.
Black Flute,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A lovely toy flute to admire. It’s made from black glass.
Black Flute,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A flute made from black glass. It makes it easier to encounter strong Pokémon in the place you use it.
Black Flute,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A flute made from black glass. It makes it easier to encounter strong Pokémon in the place you use it.
Black Flute,"['Scarlet', 'Violet']",A flute made from black glass. It makes it easier to encounter high-level Pokémon in the place you use it.
Black Glasses,"['Ruby', 'Sapphire', 'Emerald']",A hold item that raises the power of DARK-type moves.
Black Glasses,"['FireRed', 'LeafGreen']",An item to be held by a POKéMON. A shady-looking pair of glasses that boosts DARK-type moves.
Black Glasses,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is a shady-looking pair of glasses that boosts Dark-type moves.
Black Glasses,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is a shady-looking pair of glasses that boosts Dark-type moves.
Black Glasses,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. A pair of shady-looking glasses that boost the power of Dark-type moves.
Black Glasses,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. A pair of shady-looking glasses that boost the power of Dark-type moves.
Black Glasses,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. It’s a pair of shady-looking glasses that boost the power of Dark-type moves.
Black Glasses,"['Scarlet', 'Violet']",An item to be held by a Pokémon. It’s a pair of shady- looking glasses that boost the power of the holder’s Dark-type moves.
Black Sludge,"['Diamond', 'Pearl', 'Platinum']",A hold item that gradually restores the HP of Poison-type Pokémon. It inflicts damage on all other types.
